path,label,sha256
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Apple___Apple_scab\1d9d67e2-5603-4710-ae2b-6cb0b922ae61___FREC_Scab 3122.JPG,Apple___Apple_scab,25f2c4b4d61ee4e4982e9791d4840d1508d260716df322dd7c0594765b3b6a88
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Bacterial_spot\365b9e42-fc7d-4805-8737-dd51f26a2468___GCREC_Bact.Sp 3256.JPG,Tomato___Bacterial_spot,d92f6582c6d6e1dbd015e445f0d7756e2eb4c4fb13486596a2922ccabd71314b
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Tomato___Late_blight\b657dc7a-df76-40e1-bc87-2d61b81040a8___GHLB Leaf 27.1 Day 12.JPG,Tomato___Late_blight,c284179e9d9e02340e079c3a245df10764666267e7a3f9d1ea992e0ae99193ad
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Soybean___healthy\30539b61-c15b-4065-8fae-3211bd7a3e35___RS_HL 3956.JPG,Soybean___healthy,0ca5197a14eebda4fb2a80674631efee6c393b7d2de7c034468cb3a02afadb82
"C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Pepper,_bell___Bacterial_spot\cec0354e-5caf-4eb7-9fa5-a7b07ac1b644___JR_B.Spot 9070.JPG","Pepper,_bell___Bacterial_spot",3f7c6c11e2781fb2bfd1d0d879cdf048d2ce548fd1c06d476d9ae49904000031
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\4f674d39-511e-4d69-93e7-3bce11b27e45___YLCV_GCREC 5113.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0f144e319911b8007d1e0b0586b1664813b55be4e72c508923cb48f4ad072549
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Corn_(maize)___Northern_Leaf_Blight\87ae7169-5770-493e-93c2-761f6e885bad___RS_NLB 0816.JPG,Corn_(maize)___Northern_Leaf_Blight,8de5b39f5452faffcc8fcd0b2e0340bc4f3934f1838abb3507c63f30947c9b3e
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\d24762bf-16b5-4e1f-ba8c-785850bca6de___YLCV_NREC 2140.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,62c3886d942c18a307843d76c5a22e4cc939767f701f981092a1096a7e4a62cd
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Potato___Late_blight\5d85a25d-ed5a-459d-89fc-8bc9118518bc___RS_LB 4646.JPG,Potato___Late_blight,0f6ad66601dcfc0ec80117c21f63b013284ad207dc5c0f912430c03053a25ab9
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Orange___Haunglongbing_(Citrus_greening)\d4efd700-6be1-42a0-8ca5-230f0349cc1a___CREC_HLB 4797.JPG,Orange___Haunglongbing_(Citrus_greening),390fec3410fc48a1e577f0003c2962e0f887dfec52fe0736d180c239d304a794
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Cherry_(including_sour)___healthy\e22e74d7-7cc6-4e83-a494-cf022c809544___JR_HL 9887.JPG,Cherry_(including_sour)___healthy,dcae31eb9e5cbd368661a7962128fd370ef3032094289497eb1824d0971674f2
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Septoria_leaf_spot\efd5cf0c-f431-4190-911f-edfbcad47c2b___Matt.S_CG 6019.JPG,Tomato___Septoria_leaf_spot,bd92f5fa68ae352bd6fb4823f6845d57e7a14501dd33db0f8522d4a493849af9
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Soybean___healthy\bd968a50-745e-47c1-84fe-ddb2b2722214___RS_HL 7025.JPG,Soybean___healthy,191881077eab45e3a6ef1a0c8107dfbb6e9ea4ceab90c7ceb42fc052fe148369
"C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Pepper,_bell___Bacterial_spot\937f93b6-2ecd-4129-9995-e0473d498335___NREC_B.Spot 9045.JPG","Pepper,_bell___Bacterial_spot",69db36ba494c5e891ea9f1b378ce140633a6207f902e7081251eeac0693090ba
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Grape___Black_rot\86192071-649f-475a-9c25-968bbd2c0770___FAM_B.Rot 3003.JPG,Grape___Black_rot,33b2b61cee9099c746f682daf19310a7dc7943bac25dfaab0857965b4b7a2543
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Squash___Powdery_mildew\4348728d-ace4-4c62-937f-e0b168428cca___UMD_Powd.M 0341.JPG,Squash___Powdery_mildew,f6b7c773ec9cd8841c94a1e4b0b3582a7daedadf711bf1f1cbc3712e0c3836f9
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Blueberry___healthy\a16f7257-f01e-4df2-8bb9-2ac44fdc3cb8___RS_HL 5429.JPG,Blueberry___healthy,32d86d2c3a3f62745c500fcd313e94d344ab1ab05aa482b6805d4bd2b1d97e51
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Late_blight\d9459215-359a-48d1-babe-be3b7b11cd9d___GHLB Leaf 2 Day 12.JPG,Tomato___Late_blight,229a42d3aff00f28d4e595651c43c032e1bd06ffe08c1c1e8e1c234a20dc64ee
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Apple___healthy\f22abe65-38c0-4b02-b837-2ec8acb3803f___RS_HL 7868.JPG,Apple___healthy,89a11617229da093195a25e2047e291d9e61b919dfcb2219b4cb7082e511f7e1
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\78522b1b-254b-4ffc-95c8-cb3240f5d8d6___YLCV_NREC 2360.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,243b37bd098e4dd194e9cbf25e4e4e69fd7315da7bf7d921d3849dacb7b25d4e
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Potato___Early_blight\f917c191-cca4-4a78-8238-a40b586f9058___RS_Early.B 7945.JPG,Potato___Early_blight,34d6fcf90528773688aeaa9e50dee4946bcb399520606a65f1791fc0846ec37f
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Raspberry___healthy\b5ab75f1-7889-4039-aa36-5055bedc3da4___Mary_HL 9330.JPG,Raspberry___healthy,865acbd4db67a2ed7d61c9988b3ff69f6194437e483b0ea4569dcf21864f8787
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Squash___Powdery_mildew\fa918de7-5d3d-4d12-b95c-62e26309c892___MD_Powd.M 0528.JPG,Squash___Powdery_mildew,4bd5c81f32fa108bc70e69dcc83a8e8352757686bfe7483a65887ea842117cba
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Orange___Haunglongbing_(Citrus_greening)\156245bf-262c-47f4-a019-a2cf43ae3eee___UF.Citrus_HLB_Lab 9781.JPG,Orange___Haunglongbing_(Citrus_greening),9e484acb5db12ebcd494f4d8d07258482173364ec38d7ddd1da646d1ce00c9eb
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Septoria_leaf_spot\3d9cf11d-eb78-481a-a94a-ca6629b757a0___Matt.S_CG 7453.JPG,Tomato___Septoria_leaf_spot,20b7da78984c5884798d39086e43a249257a57b37e65281a2524edc616f2428a
"C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Pepper,_bell___healthy\96979966-db63-4757-9ed3-a9a37ecf5dbf___JR_HL 8278.JPG","Pepper,_bell___healthy",54b2025267acaa0b0ae09d8251eaef6bad5019867f18d4eb27f2124fc8afe8a3
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Soybean___healthy\3a5e63bf-2daa-4d88-95c7-aa7c28cfe7ab___RS_HL 4435.JPG,Soybean___healthy,467a87aae3c24965ed683605e09f9afbe88c78e9873251b066c6742fb41ce424
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Soybean___healthy\cb9f5698-d29a-4ab9-84f8-0d4b37598d72___RS_HL 4858.JPG,Soybean___healthy,623acea7f517e047806a27089eaa20998e3441dda6084311efe29ff50108fc42
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Septoria_leaf_spot\4a07823f-bbfe-4880-bbae-59fd1ae9de33___Matt.S_CG 6687.JPG,Tomato___Septoria_leaf_spot,bfa7321aed9b28aacc6311a1913da5513f726c27486e8025320f40d7119031b3
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Cherry_(including_sour)___Powdery_mildew\7fdf71f5-9de9-4a09-b8e4-a20d15c9b9af___FREC_Pwd.M 0417.JPG,Cherry_(including_sour)___Powdery_mildew,a2bdcc31d693aedea1ee8407211818c5f9dd95c8a2af0021b5a0335256217af7
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Tomato___Early_blight\8f92a1b1-c99e-48b4-8cd2-d0bd09bc6a6b___RS_Erly.B 9479.JPG,Tomato___Early_blight,16b3122113dce247dd635dd0804433e3971171300d82be874a4d78e2208b7275
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Late_blight\86a3f3b6-660b-4711-b509-4654d0b5c2fa___RS_Late.B 5007.JPG,Tomato___Late_blight,bb300a0709b92f3a0480263d95b7fa75464a807affc4ea27ac50d4c97a145f39
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Squash___Powdery_mildew\43904d80-099f-41ba-b698-cf56dda09a29___UMD_Powd.M 0411.JPG,Squash___Powdery_mildew,abd5d877a0227007289fe695ee61746b9538c0c8d75437f6cd2415f50dd5c77e
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Tomato___healthy\2b21cbfc-9c23-42fb-984c-9439fa891a4c___RS_HL 9637.JPG,Tomato___healthy,6bc11f9cc8da2faeeb9d66f1e87293ccd2728ccd1293db28ac15016ed8071e13
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Peach___Bacterial_spot\53e49980-8734-4016-9af6-586f7270aea3___Rut._Bact.S 0741.JPG,Peach___Bacterial_spot,f768aa57f9190a1ba8830d0f506362dbc5cc85abce716cbf2d9a6675fe24316b
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Septoria_leaf_spot\ba5de483-365d-4a7c-8340-bf3ca0923a5e___Keller.St_CG 1861.JPG,Tomato___Septoria_leaf_spot,65a60a52b4146ee615b5509eef40e7e3812d1596da59bd39756565242ab16f75
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Spider_mites Two-spotted_spider_mite\febac495-362b-45cb-b0fd-c6557ce98c40___Com.G_SpM_FL 1369.JPG,Tomato___Spider_mites Two-spotted_spider_mite,53762d83a4a3cfe952f33c07401eabb3d93e2b35a3987d6b47e4edc7cb4a83f3
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Bacterial_spot\7140eec5-60f1-49bb-a0dd-4cea65897848___UF.GRC_BS_Lab Leaf 9310.JPG,Tomato___Bacterial_spot,3bda80f04dfbab53e176e4fa07cae0d0f8c4b7d3ded0c9e85749fb2917570a55
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Corn_(maize)___Northern_Leaf_Blight\5d3b81a4-890c-4792-a96a-66f19cf44750___RS_NLB 3883.JPG,Corn_(maize)___Northern_Leaf_Blight,6181c45f7cfeb5dab109e3ccdf19a4740647eee881a56158ec41797e7162b090
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Peach___Bacterial_spot\1628749b-9cb7-4291-9d78-d6e89b2f692b___Rut._Bact.S 1079.JPG,Peach___Bacterial_spot,83406d15d3fa2d2c19fc40c39d0e201281b0157ba1d87a67f6e5d2dd6a5f445a
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Corn_(maize)___Common_rust_\RS_Rust 2538.JPG,Corn_(maize)___Common_rust_,bdf22547c0979044222c19cfb0d845a6a5d81bf59dd575eddf1cb196e0a6b596
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Tomato___Late_blight\f5e90a98-8ea6-4547-a417-8370d08a1e1f___RS_Late.B 5196.JPG,Tomato___Late_blight,ace8447e255c29142f4af0ab923bcd5cf05e757d95414e1d1729a36925479000
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Septoria_leaf_spot\5bf5bfc0-8efe-4f29-814d-c6e594af2ba2___Matt.S_CG 7844.JPG,Tomato___Septoria_leaf_spot,972e80651ab4ffe948839d67a43ed46f917b56b3d54045376fc03ce35f44d45a
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Orange___Haunglongbing_(Citrus_greening)\3886fe68-cb8b-4bf5-a2ec-3c6e6a21b178___CREC_HLB 4475.JPG,Orange___Haunglongbing_(Citrus_greening),864020463bf2af8275898801fed883f32e90be24ba188d07e39b0de90b62ce37
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Peach___Bacterial_spot\86df7947-5c79-4317-972e-ad80fdf721b8___Rutg._Bact.S 2356.JPG,Peach___Bacterial_spot,52c28998a635f7055a2476746274c1ab274ceb1f13e48df6b99e7e08f3179f0b
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\6560c10b-f7ec-4cb0-9d57-8912e3c64c02___YLCV_GCREC 2725.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,f1b7958f27e8cfec1c4ed2fb00cb67cea7768eaebd09abd14eb27ea39386f711
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Blueberry___healthy\681bb7ce-c76c-4d6f-8175-45edecd20e3e___RS_HL 0553.JPG,Blueberry___healthy,9fac4652e6f618e97f734df6bc29906ed782acd82c1d9aad27ac89a0fa818255
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Apple___Black_rot\ff4e792b-14c5-41db-af9e-0676abf8d20a___JR_FrgE.S 3088.JPG,Apple___Black_rot,0f37b611cb89a0f40bcbafc6ff0f0c6b4c67ed794326aa019af3de7a37b4e936
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Soybean___healthy\39389fcc-da90-4d08-bb5b-0fb9a715dfd7___RS_HL 3763.JPG,Soybean___healthy,3878b5f60f96aecc259e4a719718c3c48e2111b4d2ddd367b1b069ccf9b9fc47
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Target_Spot\1c051bf2-9fb9-4d1f-b5c3-d813c0278aca___Com.G_TgS_FL 9683.JPG,Tomato___Target_Spot,a95af1518cccf88ceede000f0c2d427f3092faced364bdbb4685df2240398ee2
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\d366aebe-5271-46fa-90e6-9e04d6566b87___YLCV_NREC 2514.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,8ebaf4bc403ad0d2832600cd4a2d69231b4b39c55eed8ab8859b474c04f55f5b
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Late_blight\16e4a1f9-21c2-4c1a-bdbc-1336da74ba2c___GHLB2 Leaf 145.3.JPG,Tomato___Late_blight,ebeb7555d732b3fc9e4a7bf4c27bca50ef5a62f7f3ce5fc80b90cf4a8c416733
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Bacterial_spot\221605c0-99da-46d8-a503-285d4c6d1e1a___GCREC_Bact.Sp 6366.JPG,Tomato___Bacterial_spot,4a0de18933fdd4ff238c8bc9972fb76406a5e6c788a2c7d1359af812b63cc4a5
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Septoria_leaf_spot\e65190f0-97e9-44a6-bcb8-9fe7d42e9200___Matt.S_CG 7413.JPG,Tomato___Septoria_leaf_spot,76f332c6fe5c3ce04429160334ddde9d62786b67b2cc6616a5425898ed689370
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Soybean___healthy\5a8904d1-db0a-4e97-9235-ab54755854ee___RS_HL 4480.JPG,Soybean___healthy,2815b15b0ba165afc79bb8293af57306268081acb085ea276f0ee0a45f57f848
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Apple___Cedar_apple_rust\3ea747af-ed9d-44f1-a8b6-61503adf0a4b___FREC_C.Rust 4174.JPG,Apple___Cedar_apple_rust,cd49f8e2bd124090a121c63ed408ea6f98a18eaa7c4f943a88dfaf084e4f2e9f
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Orange___Haunglongbing_(Citrus_greening)\47aa39e1-10d8-4909-a641-347c7c124909___UF.Citrus_HLB_Lab 9702.JPG,Orange___Haunglongbing_(Citrus_greening),5349ee50e537171a2fb834cdadf281cf420f9974b68ae99cc602998df6eccb36
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Orange___Haunglongbing_(Citrus_greening)\f5725f2f-9af8-47fc-8be5-e1f186463b35___CREC_HLB 4012.JPG,Orange___Haunglongbing_(Citrus_greening),ae913ebe7c7192cd86082e28a20458f666c5ae9b83712eb9a3892b0b1b6acff5
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Septoria_leaf_spot\6d01e191-a269-45c0-9212-53a678c037b3___Keller.St_CG 1932.JPG,Tomato___Septoria_leaf_spot,661b930a3c8b026b2c3b075a98f7f4c0003b4f750e74808ee6a2b5100d83ff03
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\bd596379-8494-4a58-92fb-4403589b9863___YLCV_GCREC 2286.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,81d992d36a452727cad5c1f2fccc39c3138a4936dede9ca882ad0bf33c644b0b
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Tomato___Early_blight\5870b25f-914c-4dae-aaf5-88d48cb90803___RS_Erly.B 7774.JPG,Tomato___Early_blight,efe5af769784cca7a059f39fd43d2f1a6b8147b709ed0eabe03175ee49b3ce4e
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Strawberry___Leaf_scorch\11d22595-35dc-46be-9436-79bcacb8880a___RS_L.Scorch 9953.JPG,Strawberry___Leaf_scorch,f1b8fea66b51d15a98ae5c121be4c8e262765673a5e21e537cc8b8537fa9df03
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Grape___Esca_(Black_Measles)\a1de2cba-70c2-4809-be63-8f2ed6fe8aa7___FAM_B.Msls 4148.JPG,Grape___Esca_(Black_Measles),e88cc3b7c5e1ca396b0e0585b8af8ef87de77e5f4d22a78c688859faf120faf2
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Corn_(maize)___Common_rust_\RS_Rust 1983.JPG,Corn_(maize)___Common_rust_,3961b39278b0bb8e23d01175f8bb279117aa38bd342f9b318ec892808572de73
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Grape___Black_rot\0abb363c-2365-4816-a6c4-ce4bac6ffc38___FAM_B.Rot 3122.JPG,Grape___Black_rot,498cbd98c2f2e7af538b63ecf0b33544211f8db486646771c4ecdbd2c0eb9efa
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Tomato___Late_blight\0cc44f97-c421-4824-92a9-c9a18b005d1d___GHLB2 Leaf 8540.JPG,Tomato___Late_blight,b5ff6b389b183bc61dc7c766231d8672a3f80df4283f7fe4a34e2bf1a45fdd23
"C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Pepper,_bell___healthy\82ebc085-a804-4b4e-a86b-b495b1e60eb7___JR_HL 5829.JPG","Pepper,_bell___healthy",3771caec45ecf5ce387e162dac7b0442f9e34ff24da1611763b2a31d03eda79f
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Apple___healthy\65a6866e-a6ea-46d5-a8ca-413f98cd8b7a___RS_HL 5817.JPG,Apple___healthy,021aa0852db9421ec9d5659f0363f4cd3d5b983de717f0d48908abb57acf1089
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Peach___Bacterial_spot\d6d654e0-fcb6-49bd-a0d8-5795342720db___Rut._Bact.S 1439.JPG,Peach___Bacterial_spot,eec624b94f4f106c304c9e58cfa776e2542d58057325213e478312eb6331cdca
"C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Pepper,_bell___Bacterial_spot\7b7b589f-1bb8-43fb-8fa0-b510e200dd99___JR_B.Spot 9061.JPG","Pepper,_bell___Bacterial_spot",5933fbd5cdf71ae44ad769f0a60be9c4361aed20e7fa9371176bd22be17cffef
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1e924491-cb5f-4843-8f26-de597f552240___YLCV_NREC 2011.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus,1675f22b683539b4cc66e26078aa940d5eb65803fa4c3cf4f1447e2c22006a08
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Tomato___Leaf_Mold\080ae890-cc9c-487e-94a2-f3bcc7decb32___Crnl_L.Mold 7043.JPG,Tomato___Leaf_Mold,e779645b3752cae48c8ff13b385551f7814d09e8d7deba393b8af5c32ebaa7cd
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Apple___Apple_scab\fcb1ce1e-f60c-4a65-bfa4-157009760dad___FREC_Scab 3052.JPG,Apple___Apple_scab,793f003b00546b59d84e8b6578ba6f72ece64831833dd8cc3322d5fe35a30c4b
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\val\Corn_(maize)___Common_rust_\RS_Rust 2506.JPG,Corn_(maize)___Common_rust_,bb8b133be7bfbe877c9397a4974e2ef9fc2a927de88a264e82a44a38beaeca2a
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Squash___Powdery_mildew\2d38aca8-11d2-44fe-a995-4309c7dd5d6a___UMD_Powd.M 0099.JPG,Squash___Powdery_mildew,c8a1a5ff2be8651f2251de08e2c70890b89135d275b7c4833eaf2058a0d44142
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Corn_(maize)___Northern_Leaf_Blight\633dc7b2-959b-4537-a9fe-eb88067611f7___RS_NLB 3996.JPG,Corn_(maize)___Northern_Leaf_Blight,089a6f465726fa9b98c0e762551f35acfec15e3bf08023fc8ac907ef7243ba26
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Blueberry___healthy\dbac39fa-ab59-4f4f-9415-ff938286c195___RS_HL 4883.JPG,Blueberry___healthy,8df7399f8e59f514584bf84cda89fbc39a883b98d8b2e828013dde2c77b0da7f
"C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Pepper,_bell___Bacterial_spot\af404304-673d-4788-b622-104f2cb0e7be___JR_B.Spot 3257.JPG","Pepper,_bell___Bacterial_spot",4b7658c401b55b751badf788bfefbc2fc24ff0b7da1dc72e81092036910d6a98
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Peach___Bacterial_spot\60ce64ce-7aa0-4713-989b-6d8b2eb9dc0d___Rut._Bact.S 1526.JPG,Peach___Bacterial_spot,c6c82671489ac5b8b09f0239122fde4a067f62f9ee2981d7e5fad1b9f07f7b31
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Soybean___healthy\47f47e3b-1e88-408a-98a7-51f499ad3353___RS_HL 5890.JPG,Soybean___healthy,db124ddb383689c37ca24a0a26ff6997dc29bd776d6fb11d6b4ac126334faf19
C:\Users\DELL\Documents\Codex\2026-09-09\work-directly-on-this-project-do\inspect\data\raw\PlantVillage\train\Strawberry___Leaf_scorch\9d7518b0-4a8b-4a64-9775-d8339f66d0c6___RS_L.Scorch 0960.JPG,Strawberry___Leaf_scorch,ce3226d14203a76edd83a14646e84718fcc723607f76985315ff3173d44fd894
